mom_50,mom_51,mom_52,mom_53,mom_54,mom_55,mom_56,mom_57,mom_58,mom_59,mom_60,mom_61,mom_62,mom_63,mom_64,mom_65,mom_66,mom_67,mom_68,mom_69,mom_70,mom_71,mom_72,mom_73,mom_74
3.4310220538877205,2.5966869202221314,2.5675797704976238,1.9896568869359497,1.9098601026707624,1.7705765323490774,1.741367638417534,1.1188438919717865,1.9168836246959502,1.82361346271861,1.7265404577398682,1.9270934885400974,1.8120514086348984,2.117134379694362,2.2555206290291676,2.5855672306236372,2.6241959660774925,2.860264410153387,1.9902008307862316,2.4528260558384853,2.373227175130929,3.611666058396506,2.7392659768238343,1.8519580418290988,2.0730594205064268
2.062357781113309,1.6817364688378618,1.918503733876018,1.866430763701047,1.9761314771356286,2.322360048460807,2.714821536922944,2.221880212264563,2.941318734620638,2.9767443848661292,3.987803193695339,3.7778062804547234,3.5778039088527374,3.8060281135663976,4.1805273130405265,4.244812414065891,3.465808826131295,3.066770259405247,1.841419468349714,2.1802374634188633,1.8741383173711001,2.212746491887964,1.823663355902534,1.1698405384546766,1.5374610625732419
2.298739353540965,2.5565830977485584,2.5077673737528587,1.3844946642998972,1.2286623217981794,1.6323965726570577,1.0375337620456,1.8499068575986193,1.0626157823292643,1.6143497507706563,1.444470283521002,1.7026213751201535,1.9048578349672252,2.170767847758721,2.343207797476793,3.0888028212107557,2.8169686113842727,2.453146015947325,2.1234692734338436,2.220536888799187,1.5934230279511064,2.098754687426486,1.651776295280926,1.928810206194116,1.3673860390318697
2.5337008992170937,2.353062318431064,2.2295631946709937,1.2957459444616464,1.7912735876997776,1.4695329785756135,1.111908634163976,1.4755106009598393,1.1374980879776617,1.5380266741676203,1.735981258520873,1.9920729400226314,1.9309111902041631,2.0346485946654673,2.372307454618468,2.957496052487103,2.6487025667552513,2.391184137888151,2.111560886662431,1.867550036282226,1.8065245176112903,1.3070601865195683,1.1143985293659955,1.0654599794982211,0.9068794181587948
1.424105260864493,1.876963652935184,1.5161392445031796,1.6165558784437695,1.3964556280815061,1.433314471798971,1.904864365935052,1.8053466826883338,2.911054391193772,2.6623443897691685,3.1334872794675044,3.2543763412238818,3.2869926855601745,3.661172030344003,4.005657676187713,4.332543290129392,3.646105553514928,2.713125639053832,2.512505220931458,1.9897336362751217,1.6125500619511506,1.6441062543979743,1.5901252896776423,1.2873126781584827,0.8751708208627771
1.7059032495033322,2.0777912097011866,2.2475759597285023,1.9579632115525398,2.071471218198995,2.159261235358743,2.1137178496194675,1.9852293802779306,2.406069231524233,2.4882424183984724,2.6290312349762637,1.7545025479001344,2.7527406979245423,2.5947633297965367,2.9229180528051346,3.5132534808837192,3.366198075238482,3.305178171204464,3.569421342925616,3.5861728772195627,2.587955899836232,2.691911349333306,2.6563920324880326,2.881695178395044,1.992840889693678
1.4282961725159864,1.786641852497295,1.528089999369391,1.3467763905967085,1.716168337761218,1.6440523509808136,1.4676946545863214,1.6078786628371238,1.895720166460802,1.9761667498743554,2.027548279052883,1.8273984599998643,1.9662462965248895,2.1490782847273495,2.3346601612904494,3.266182105373059,2.8561691669526916,2.4662383541747293,2.829156219740594,3.3317299620137137,2.6720301924442444,2.155821961004625,2.1052528188150745,2.5148199129339432,1.5958651671786988
1.985364385704773,2.2137606744948815,1.8287555607842152,1.953209322058825,1.2014022939938953,1.7965749704999332,1.2642775925249803,1.102215286929588,1.5825867777563478,1.767266795089411,1.8423576881854236,1.5822373688091327,1.3476737775365046,1.7300171767294432,2.1489886950305217,2.7347682552672854,2.6373855777874056,2.091934140495503,1.997456203322988,2.4313480294883227,1.9298727941053795,2.0603806776281757,1.9150380848949367,2.086280382759121,1.6372406760673046
4.406555762450819,3.0107937460203495,1.4394520243204654,3.103948042778267,2.5818330236624023,1.120111822531438,2.0697887038350538,2.082377263374069,1.709324224602574,1.5245505363800544,1.6483928833016261,1.4500699585677679,1.463266159014121,1.3022512811101616,1.7351385040853866,2.062521955162762,2.14419985960191,2.595372855356571,2.0830713485564947,2.0212270566201935,2.431630335859719,2.3499169623114335,2.034751335126652,1.7862868206133153,2.0723485581442986
2.2234503257043436,0.9626157606248109,0.9977812595528512,0.8073284268924223,1.4049819025842842,0.9240891491594239,1.1767272550269592,1.0824821142775132,0.9588956241371891,0.9397528415971111,0.9838426569021226,1.0220277579762778,1.1312982273016592,1.2071993805488255,1.4418427333218704,1.4585433405574248,1.688510480300387,1.5592095134958037,1.3606914650891002,1.613596265649694,1.9962607841942859,1.99817790689063,1.9465564300455354,1.5418496982704777,1.3665273256676016
