mom_50,mom_51,mom_52,mom_53,mom_54,mom_55,mom_56,mom_57,mom_58,mom_59,mom_60,mom_61,mom_62,mom_63,mom_64,mom_65,mom_66,mom_67,mom_68,mom_69,mom_70,mom_71,mom_72,mom_73,mom_74
2.556745476590149,2.4329756095073476,2.1013764997611974,1.979554552853369,1.3957471050597898,1.6531677052339382,1.6042738928968399,1.5938357583117624,1.8436377303294749,1.6565795240344925,1.6980462887405654,1.8138305508856576,1.6417542440440744,1.5949114973494876,1.9967039770063202,2.395662541155358,2.728928579402468,1.990119630549731,2.4667418297944543,3.295842625819733,3.4881631990584037,2.4415469665506215,3.109739319687434,3.35263183947451,2.6106615403627655
1.8975046610327957,1.9989594923010328,1.8688521999782763,1.7583154321241374,1.845911019262127,1.6049369933939686,2.2783775280871286,2.5473211685692743,2.8861242676743584,3.2734824281209005,3.6237202038361036,3.8665373663965332,3.701597648194755,3.592951431376343,3.778624029083465,3.9802655511510445,3.330237704663901,2.7916713284287185,1.9074407078464122,1.9580080537111606,1.9062433275194348,1.9551960669091872,1.8346187847233237,1.5132695153446192,1.3750722361944596
2.660708672662799,2.7998229543782887,2.4856348152105148,1.3745449538493386,2.446683578748595,1.7395889748996125,1.3920491939471666,1.281615244913316,1.4406030873338762,1.4005785858056863,1.4655506297248917,1.912796946929303,1.83355120741164,2.114387893329772,2.4533968007761366,2.9705977368228607,2.8097537660960943,2.528791275142095,2.328737500423774,2.0739443108206586,1.8699026127865175,1.9630663397531813,1.6974747620347674,1.7599460943793992,1.610022587856436
2.1356263002973286,1.859140805926331,2.0489024675890946,1.2150821720659182,1.582070708792378,1.4056701740709752,1.4729884385472303,1.2765128118463778,1.3489529809585532,1.34606947492375,1.7233399305234494,1.8200495866172106,1.9506091362004303,2.0129550874097464,2.3941995366245297,2.616184093486013,2.7293501547442607,2.3171931348903256,1.9147463029929805,1.553084125895361,1.495914065058136,1.3669060594728526,1.502003886163184,1.2734320267388635,1.1748986504333614
1.300892711925128,1.5641822125251525,1.5147149487666458,1.5782495339184173,1.479025748499196,1.6620342467594182,2.149922898032433,2.426922314322401,2.741967756404254,2.8833041247462075,3.466160132780373,3.3707518915962815,3.3547435284408,3.413926824457978,3.7958022660827706,3.6671740745485115,2.9033469017740177,2.1874818568053067,1.6136950466403497,1.643187745295105,1.7521153984193403,1.62096734088926,1.382980879908677,1.4162690592948552,1.1117139594114034
1.6910837990913392,1.815448686535107,1.7197367784107518,2.1761939988254766,1.8555627083825863,2.264275602924318,2.215958227184095,1.568122063560312,2.2609633005998084,2.264065755876538,2.2338205033895457,2.3398540180221645,2.5029686458616025,2.5119058561300656,2.91556680658053,3.5641809593076164,3.4776552356967354,3.4627302137274887,3.794215707167886,3.6029095829918374,2.734982195089671,3.2803085731742163,3.1700800493945804,2.5394201374604584,1.9255141686525814
1.484356297726956,1.3726055993402793,2.0283560597057484,1.51911545243833,1.6457058320676092,1.6009335140145475,1.7224549175144115,1.6721820384899169,1.7275024522356928,1.7512561861334146,1.6861232806054864,1.69219252374888,1.9482509664264447,2.270457506501475,2.473137478238907,3.1934085995662893,3.1391090439485096,2.6259154168515666,2.6794165945383925,2.526794844869332,2.9185952298644002,2.712064444152475,2.3829243618578833,2.1450308453852798,1.7333063285509152
2.102829962470749,2.213851671151467,1.9850775945860233,1.5611091751949493,1.8619666153235137,1.7820909153033837,1.5370265511222043,1.3706004926682473,1.5662677642890535,1.6375493344299046,1.6897586459968745,1.6307319994604115,1.7793873805917568,1.7922823990829935,2.0252675819137504,2.581071790493938,2.44299376664634,2.394272922987552,2.369490497652739,2.0553204806745686,2.0318542019020454,1.9643415627319765,1.73879481674574,1.9117069386116188,1.4703528597157274
4.6410428435944135,3.28378711864711,2.997293018386819,1.8514605261165706,1.1515139217558983,1.0247204789050344,1.4710098065834096,1.26980896164754,1.3184047203303069,1.1491153300667905,1.2723975200220181,1.5809486111812452,1.298246080206219,1.3252258903026206,1.494979012416175,2.1742905079841512,2.1379456942038226,2.2950521937563413,1.9507938551627884,2.180165143521463,2.0107161456259286,2.3688194099785056,2.2955645656992325,2.0926880242796666,1.7232711060553028
2.300930687079106,1.930407364165678,1.6196247946451015,1.1810455657173515,1.0633819058066543,1.0990343687258743,1.1049004355562528,0.5893011339917459,0.8457827415958402,1.0673220561132764,1.0739659600915055,0.9059893120995856,1.1535218373737242,1.1767685020044136,1.4865685429648003,1.864666767979148,1.798113535903873,1.4870583759518272,1.3018348641515993,1.4997286023237197,2.1022210976971207,1.899070040752773,1.71104419477138,1.6137837166187794,1.4685626743304452
4.779595295648602,3.697386980322595,3.6927029353652503,2.371180580448349,2.7087664968677907,2.696554189191332,2.670442161632587,2.481722324366902,2.5577705380534463,2.6846934070146005,2.918929924529633,2.3251499410963254,2.273261053537565,2.1639142439804693,2.304536653733191,2.1959739617712786,2.1271534200982547,1.663791926304032,1.8303620196542838,1.9279624923822576,1.8446103972063417,1.958339276744602,2.2447244700893103,1.9186794193904053,1.5631256592923304
1.84778869571378,2.132984024320095,1.8682041227954351,2.113229693470418,1.9850359977139385,2.04247831606996,2.1048943281316204,2.230373960137913,2.2620361352385205,2.4628061012436038,2.824831511497608,2.7719831052909654,2.9668648661860675,3.3374591253061148,3.5886040035987605,4.187117312392399,3.8994302940341554,2.621336554298803,2.6618698926293836,2.273096985167948,1.443645540158962,2.085635514617717,1.7991540022163341,1.5746678778951764,1.1941091310897027
1.9506173327167657,1.942686061722123,1.879194431909275,1.3669393465068258,1.2221060073368573,1.5748082544154183,1.6122391893339019,1.6608752137712612,1.9320404542032625,2.1936231960819734,2.576737860270938,3.0132511346262483,3.298900830429746,3.7663925165988377,4.249466085803824,5.115012224833673,4.7050248833532695,3.7522469865201264,3.0415379818050274,2.852074016850641,1.5964374928930856,2.2872198427666754,2.0495567700219435,1.6287347572962696,1.5571266887554516
1.827360901984267,1.570456627675234,1.4387180460742448,1.5118618072712824,1.3841951859830033,1.3974979942342476,1.4322059766982387,1.5380010018113313,1.594004961158494,1.8499978643159622,2.4738949316652636,2.8145666470714055,3.0896100220312057,3.482937426165651,4.203872338895084,5.101423239156644,4.808577960593048,3.8370326370798473,3.3192674157469564,2.6161730842741937,2.456300562715695,1.396105706057404,1.832716327924904,1.4000101083991063,1.3227324438072325
2.250298507785966,2.5055942674069733,2.416427835089603,2.2880425845407477,2.105275741413811,2.076529059769499,2.091111214549655,2.2303311433759943,2.2833940917623146,2.5626059005817936,2.9181219322054828,3.205839829295753,3.574367189945006,4.143105202910704,5.040890824579585,6.525423780020943,6.389954805593219,5.125286128365826,3.8950456149360293,3.3074142717914636,2.8703293317355425,2.5458922876701378,2.328559094411527,1.9223913926197655,1.2654486897422403
1.7430335600917601,1.7302460644856166,1.7540439252397784,1.708061489540898,0.9713983415579016,1.5102213397008475,1.4287484509107071,1.4968557814917864,1.5283587376582857,1.9332077697696104,2.406458761525339,2.7912817798755363,2.9644797178803524,3.212670564378666,3.7005047213559106,4.247288434706487,3.7046836718709693,3.125862716275665,2.541195003439667,2.323553054278236,2.0428096825918467,1.8611489768445244,1.642236864360042,1.417132788943581,0.9761371057703091
2.491138015671697,2.457812316668051,2.3164006576211857,2.1280342052984906,1.9744951890710882,1.9044948128784924,1.8666709364850478,1.9657705110168817,2.222779283653453,2.586698630802473,2.9740692859750353,3.3510440873897336,3.500070590728995,3.709631999955537,3.968690754228629,4.554656432421294,4.4329720773342505,3.541033659503669,2.8659983233521236,2.568178311163474,2.3110323627077967,2.0978786071087567,2.10534273408701,1.9698203467155424,1.9115200968513295
4.30958282564885,1.9794459301846001,1.402268010000666,2.198430413926973,2.1683915215965257,0.9765661913946695,1.508309202762185,1.3941773535487674,1.2932686024901032,1.3623642056874434,1.5531814371451083,1.5335510135769406,1.5062431338117641,1.8117755707521137,1.9076688079094979,2.2746529133264803,2.7507895379727847,2.0153536555896947,2.197869493759516,2.3946365230347215,2.2360394371402723,2.0527584447656184,2.378193222543857,2.392671924179461,2.0795920426837418
1.7412313898054013,1.7939526547877493,1.5333326280150361,1.5440954333527295,1.7357186128084403,1.8010092732539635,1.8437047445242032,1.872902371833083,2.0175434694847785,2.2860827369958776,2.473010624661258,2.7063333096180644,2.769817932955404,3.204959107447032,3.871229423515254,4.311747008425814,4.3554409020740215,4.0274249030405525,3.1504037613983993,2.8618078510878275,2.6014175986953085,2.4981232763234957,2.3084667292601564,1.7547627706460838,1.4390511099029888
1.9521759923648117,2.1040394569813414,2.2111958528992464,2.042302832077821,1.856608137121723,1.3661025211062012,1.847943245847486,1.3582320664238212,1.8695588260407876,2.0346052991690526,2.24230407211283,2.5004496766392657,2.4701121514126565,2.603764563197965,2.9486132131983718,3.551545593806576,3.493651104530202,3.018347335354525,2.657779502021481,2.5205348580368705,2.25358288236408,1.6607494163732948,2.061438828062491,1.6938893483011,1.5255077495490748
1.9539500204317117,1.874641295011309,2.0971988462923195,1.9477974906766498,1.8826256354625177,2.059524824156864,2.055349111744474,1.9808275671324835,1.8309933245923944,2.141276318861873,2.1495444303587745,2.0948928841249383,2.279498106169812,2.43447642255591,2.9984841187644555,3.795420651447721,4.210837340191922,3.480512055315574,3.386737341958104,2.8732699229000103,2.5625010101316095,2.3465865542678306,2.2942185281129164,2.014088548764597,1.1130014163857755
1.561801407195709,1.661125360402865,1.8726413582704553,1.7457820300025544,1.639162911700539,1.772047659264555,1.6645236493679585,1.8045160479455706,1.9889251484572568,2.0531887401243907,2.4984981501418395,2.7991446224478,3.3182966824138087,3.4810120684815193,4.242157632839797,4.983111867885717,4.761621841888713,4.015747687547122,3.1064342413244357,2.945108091998438,1.651390143355849,2.29622312771327,2.2999674648488098,2.014115304390034,1.5485915558246062
1.6914823461589599,1.557562576456932,1.8156692999431177,1.7321831159715926,1.8309230687780735,1.7582720163000634,2.1195993935786954,1.9330396912336225,2.3420484368620125,2.4775610793398317,3.147110663168393,3.4766493547283233,3.562650627341549,3.9917449981754762,4.7277551230720345,5.457268618271412,5.141991437977625,2.6762343278406155,3.36790266128656,3.2931708000516204,2.7664022116573257,1.864303711437571,1.7467326558918659,1.82117647869495,1.4064957594893122
2.233464323705301,2.632742998897993,2.5650920881753576,2.079013817556988,1.652803779413596,1.5801929969883037,1.2083943124400631,1.4831319990960221,1.3814550114717328,1.4522448964965107,1.7161252132908058,1.8238295312597466,1.831825640435603,1.9364786602332273,2.2560952168782893,2.5457526901001692,2.3190920340643597,2.214671189052453,1.9660407725909959,1.9808500039108148,1.8393559541113047,2.1457010269703685,2.2525915579234663,1.9089148547902828,1.927609850714156
1.565053876875672,1.8442091517858188,2.492300553721348,1.71891092953641,1.9796716383252406,2.4720565117800914,2.909009302780127,2.730639263004305,2.712887844127355,3.113550135981844,3.807362086825108,3.765282801385682,3.6368722303055177,3.634525931521268,4.011826900559166,4.450431373371821,2.7136326525928554,2.699545923204192,2.253547275822245,2.22209052681587,1.4239795000867228,1.8574426904307593,1.6790255681534934,1.4503963571908387,1.1592929986560816
2.4429303832687155,2.3655563065482395,2.150124360580701,1.4863248936978861,1.824624574223401,1.842470194935712,1.6948564855969521,1.5607851532636723,1.7977146813399272,1.8961327251630784,2.122489903329421,2.22224411906666,2.3625055090435416,2.4700299811469084,2.820323813074055,3.3632137429502937,3.215458372883238,2.715280941686404,2.252582157002553,2.0271071220092303,1.952314996974778,1.889639393976747,2.0442356178752044,1.9043342616659649,1.6024177469197813
1.0605241234246972,1.364324254470639,1.1080355500606551,1.1955688554797417,0.8623257276164763,1.0257923371895927,0.8908618268410098,1.0812144924489486,1.5092847796361153,1.4966608189759822,2.3162512472231676,2.407944545152857,2.770125952305371,3.125787500379574,3.8620961593534235,4.455854916398182,4.037652653428868,3.3893243812629983,1.732612698622196,2.3540484855450567,1.6763230108833473,2.0077910574975726,1.5195103657875182,1.4385558333190114,1.1149612095530521
