mom_50,mom_51,mom_52,mom_53,mom_54,mom_55,mom_56,mom_57,mom_58,mom_59,mom_60,mom_61,mom_62,mom_63,mom_64,mom_65,mom_66,mom_67,mom_68,mom_69,mom_70,mom_71,mom_72,mom_73,mom_74
2.6192940244220377,2.5258970175715336,2.1370377343309115,1.6573741126116603,1.9343531516230623,1.243839662455329,1.7442224855056752,1.602802763046912,2.184952290742258,2.0152408352372677,1.7912926334550394,1.917443037359859,1.7845661987537698,1.7926372617377848,2.027105193063766,2.409554995857445,3.1674197887788202,2.711310855721913,3.005034569848826,3.2611337928687276,3.3485820179695454,3.552561636449306,3.146676365719746,3.030993746091318,2.353818349512939
2.0832300760570552,1.9274207569748327,1.871482239711702,1.7960054895035278,1.8922812596958096,1.9683166740302331,2.789603144032196,2.3476330796452323,2.933785584306751,3.018628647139767,3.6140370813393594,3.9005983573909684,3.879882988669463,3.7089156115483073,3.6033931983074594,3.9750488157178,3.8582000055450894,2.9231113138483145,2.192027750357535,1.8736465509645481,1.9150346564902778,1.8798676639136143,1.4869374171808254,1.3157580448601283,1.3679043073314165
2.8336590509629596,2.9852224208463025,1.940867796305765,2.2129255639224543,2.309712382277067,0.9993554063950737,1.9302998943140528,1.836061612858954,0.9184236988981849,1.7449863833596062,1.8787697741538436,1.869634009411661,1.629592902407815,2.090878212480094,2.436075448950869,2.9985596147598645,2.98241130042544,2.4716661729745617,2.201222490831084,1.9972349552040038,1.6344178911362657,1.5522980687574603,1.7579675630700076,1.6857243453171669,1.7465848351402922
2.4771868640750103,2.3238585395016824,2.115098290272677,1.8458975039783623,1.1042399104542069,1.1416720377625276,1.1521565604486463,1.3794492053366127,1.4307064722123308,1.7162639071679415,1.7324308855643737,1.8129321098285573,1.9451304392927073,2.1251236220003893,2.4651014363318065,2.7924686241704624,2.69093545883327,2.501069633739849,1.949456533321203,1.808792829648654,1.4565379230719553,1.4233653623923208,1.552867996903752,1.404597749321512,1.139928084859834
1.4867970540034614,1.2427684698201489,1.1850129688302153,1.6112882851504782,1.5722155071940602,1.640062526554722,1.7413314908306532,2.1955718797503114,2.9351223895821468,2.7797126754069366,3.1246495768627573,2.5659045063893666,3.5721156720830014,3.824636842134134,3.749217508066351,4.380976580314546,3.7702951995203664,2.8108646844981635,2.6947519147480605,1.7234288515017255,1.7615972481662672,1.6295315792332723,1.3113925869060528,1.3314110034395057,1.150898273083037
1.710509247070818,2.216748620337247,2.441877752640547,2.0787403506588706,2.079438160625863,1.8887717045264332,2.1421608415515054,1.5249245978483843,2.44382967900289,2.6035340055973277,2.5823365649520356,2.634591627164937,2.616708292325964,2.7164566024985426,3.015557546461479,3.6449483046473676,3.5109417902492766,2.87488606222797,4.037562384293723,3.454131251286944,3.1767383947950623,3.420321967807416,2.4051941853622525,2.603327050171943,2.0662128769776946
1.397271451236629,1.3355318578819244,1.5921253506560147,1.652163149427527,1.6838891874355053,1.4861254212478079,1.3628607279655283,1.2029595488914842,1.770922570988171,1.86501454531199,2.2654514939492714,2.140247237921907,2.0632255635025425,1.9620366155888656,2.360034624873017,2.8812980009861544,2.962513429290209,2.6334292096648055,2.570087782122892,2.6108646476642456,2.8033454661738633,1.9527788202432077,1.7920452213100757,2.2152091175370177,1.9765377045963803
2.22058504997533,1.9490921416192624,2.0722978902431395,1.4731734694764822,1.8888317175733096,1.8052039234806467,1.7718591220969944,1.696140162727515,1.5018143317086998,1.4872098899426565,1.6393262602778003,1.773274844155692,1.824535660381106,1.7515717588991357,2.0465852502926207,2.483050835321636,2.717239156792485,2.161719838843996,2.1774311992211093,2.2607805443638895,1.9462851259764031,1.991368819696813,1.2930359579608384,1.7984996637073858,1.2891593909218015
2.720419998346401,3.5105791744875985,1.4878953576000438,1.1997648973885555,3.0599593538381527,2.226109744429077,1.8364079010634236,1.5376884612801238,1.4989681925396723,1.5818044990266253,1.6091584379286097,1.3469881306352718,1.48867443014177,1.4359454683947077,1.7695319446392554,2.1774222976807933,1.8284623974022958,1.797860939398902,1.7328209735398525,1.898298876227762,2.4508147316358615,2.297004126991447,1.972455181547675,1.921435634089025,1.6195335894141116
2.224910096867082,1.1012554380676316,0.8095027141684789,1.5151361324804946,1.5345126847028794,0.9655985237532103,0.8093190221639482,1.037369918814182,1.1090529278321466,1.1378481388132928,0.9763497522075022,1.277469211543712,1.2277125479382962,1.263855364351203,1.4826079962230785,1.485863097452375,1.3978354502325827,1.497597968016129,1.2966837731424268,1.9600550980845257,1.5480762790615596,2.0949748304290807,1.916673677170168,2.0762175329776165,1.3262342963229838
